datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek
2021-03-16,VAXZEVRIA,CZ071,Olomoucký kraj,80+,111,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,25-29,2,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,40-44,1,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,45-49,6,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,50-54,1,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,55-59,5,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,60-64,7,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,65-69,18,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,70-74,118,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,75-79,112,0
2021-03-16,VAXZEVRIA,CZ072,Zlínský kraj,80+,103,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,25-29,2,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,30-34,6,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,35-39,8,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,40-44,16,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,45-49,8,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,50-54,17,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,55-59,18,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,60-64,24,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,65-69,78,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,70-74,420,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,75-79,300,0
2021-03-16,VAXZEVRIA,CZ080,Moravskoslezský kraj,80+,136,0
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,0-17,1,0
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,18-24,86,53
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,25-29,114,92
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,30-34,107,107
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,35-39,99,84
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,40-44,180,105
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,45-49,153,81
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,50-54,163,92
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,55-59,195,83
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,60-64,121,84
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,65-69,133,95
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,70-74,1027,48
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,75-79,1097,50
2021-03-17,Comirnaty,CZ010,Hlavní město Praha,80+,112,329
2021-03-17,Comirnaty,CZ020,Středočeský kraj,0-17,1,0
2021-03-17,Comirnaty,CZ020,Středočeský kraj,18-24,28,1
2021-03-17,Comirnaty,CZ020,Středočeský kraj,25-29,24,1
2021-03-17,Comirnaty,CZ020,Středočeský kraj,30-34,28,3
2021-03-17,Comirnaty,CZ020,Středočeský kraj,35-39,44,10
2021-03-17,Comirnaty,CZ020,Středočeský kraj,40-44,53,6
2021-03-17,Comirnaty,CZ020,Středočeský kraj,45-49,63,11
2021-03-17,Comirnaty,CZ020,Středočeský kraj,50-54,66,16
2021-03-17,Comirnaty,CZ020,Středočeský kraj,55-59,83,6
2021-03-17,Comirnaty,CZ020,Středočeský kraj,60-64,60,7
2021-03-17,Comirnaty,CZ020,Středočeský kraj,65-69,25,7
2021-03-17,Comirnaty,CZ020,Středočeský kraj,70-74,1125,4
2021-03-17,Comirnaty,CZ020,Středočeský kraj,75-79,724,5
2021-03-17,Comirnaty,CZ020,Středočeský kraj,80+,100,276
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,18-24,39,2
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,25-29,51,2
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,30-34,60,3
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,35-39,94,13
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,40-44,80,13
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,45-49,96,12
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,50-54,66,9
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,55-59,48,29
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,60-64,34,19
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,65-69,21,11
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,70-74,32,10
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,75-79,166,14
2021-03-17,Comirnaty,CZ031,Jihočeský kraj,80+,144,306
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,18-24,21,8
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,25-29,14,13
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,30-34,15,11
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,35-39,17,20
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,40-44,22,39
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,45-49,30,45
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,50-54,27,58
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,55-59,24,33
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,60-64,25,37
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,65-69,22,33
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,70-74,89,21
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,75-79,79,11
2021-03-17,Comirnaty,CZ032,Plzeňský kraj,80+,128,571
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,18-24,10,13
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,25-29,6,7
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,30-34,11,17
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,35-39,14,28
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,40-44,29,30
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,45-49,36,51
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,50-54,22,43
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,55-59,20,37
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,60-64,18,34
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,65-69,20,24
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,70-74,364,21
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,75-79,207,13
2021-03-17,Comirnaty,CZ041,Karlovarský kraj,80+,58,192
2021-03-17,Comirnaty,CZ042,Ústecký kraj,18-24,13,14
2021-03-17,Comirnaty,CZ042,Ústecký kraj,25-29,13,16
2021-03-17,Comirnaty,CZ042,Ústecký kraj,30-34,16,41
2021-03-17,Comirnaty,CZ042,Ústecký kraj,35-39,28,43
2021-03-17,Comirnaty,CZ042,Ústecký kraj,40-44,42,40
2021-03-17,Comirnaty,CZ042,Ústecký kraj,45-49,60,60
2021-03-17,Comirnaty,CZ042,Ústecký kraj,50-54,58,55
2021-03-17,Comirnaty,CZ042,Ústecký kraj,55-59,59,47
2021-03-17,Comirnaty,CZ042,Ústecký kraj,60-64,32,48
2021-03-17,Comirnaty,CZ042,Ústecký kraj,65-69,58,27
2021-03-17,Comirnaty,CZ042,Ústecký kraj,70-74,184,23
2021-03-17,Comirnaty,CZ042,Ústecký kraj,75-79,120,34
2021-03-17,Comirnaty,CZ042,Ústecký kraj,80+,81,396
2021-03-17,Comirnaty,CZ051,Liberecký kraj,18-24,9,2
2021-03-17,Comirnaty,CZ051,Liberecký kraj,25-29,3,8
2021-03-17,Comirnaty,CZ051,Liberecký kraj,30-34,8,5
2021-03-17,Comirnaty,CZ051,Liberecký kraj,35-39,9,4
2021-03-17,Comirnaty,CZ051,Liberecký kraj,40-44,8,6
2021-03-17,Comirnaty,CZ051,Liberecký kraj,45-49,19,5
2021-03-17,Comirnaty,CZ051,Liberecký kraj,50-54,9,6
2021-03-17,Comirnaty,CZ051,Liberecký kraj,55-59,15,4
2021-03-17,Comirnaty,CZ051,Liberecký kraj,60-64,19,3
2021-03-17,Comirnaty,CZ051,Liberecký kraj,65-69,9,9
2021-03-17,Comirnaty,CZ051,Liberecký kraj,70-74,184,38
2021-03-17,Comirnaty,CZ051,Liberecký kraj,75-79,104,21
2021-03-17,Comirnaty,CZ051,Liberecký kraj,80+,26,415
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,18-24,15,3
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,25-29,12,0
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,30-34,26,2
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,35-39,22,4
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,40-44,49,7
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,45-49,56,4
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,50-54,67,12
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,55-59,39,3
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,60-64,18,7
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,65-69,38,4
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,70-74,391,2
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,75-79,543,4
2021-03-17,Comirnaty,CZ052,Královéhradecký kraj,80+,86,142
2021-03-17,Comirnaty,CZ053,Pardubický kraj,18-24,20,3
2021-03-17,Comirnaty,CZ053,Pardubický kraj,25-29,17,9
2021-03-17,Comirnaty,CZ053,Pardubický kraj,30-34,14,13
2021-03-17,Comirnaty,CZ053,Pardubický kraj,35-39,20,22
2021-03-17,Comirnaty,CZ053,Pardubický kraj,40-44,23,37
2021-03-17,Comirnaty,CZ053,Pardubický kraj,45-49,35,35
2021-03-17,Comirnaty,CZ053,Pardubický kraj,50-54,70,33
2021-03-17,Comirnaty,CZ053,Pardubický kraj,55-59,74,37
2021-03-17,Comirnaty,CZ053,Pardubický kraj,60-64,54,14
2021-03-17,Comirnaty,CZ053,Pardubický kraj,65-69,23,13
2021-03-17,Comirnaty,CZ053,Pardubický kraj,70-74,83,4
2021-03-17,Comirnaty,CZ053,Pardubický kraj,75-79,432,2
2021-03-17,Comirnaty,CZ053,Pardubický kraj,80+,48,215
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,18-24,5,0
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,25-29,4,2
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,30-34,5,4
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,35-39,8,5
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,40-44,11,4
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,45-49,19,14
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,50-54,12,5
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,55-59,10,10
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,60-64,9,7
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,65-69,11,3
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,70-74,405,5
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,75-79,133,0
2021-03-17,Comirnaty,CZ063,Kraj Vysočina,80+,18,365
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,18-24,28,25
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,25-29,40,31
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,30-34,42,23
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,35-39,75,36
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,40-44,119,34
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,45-49,134,38
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,50-54,170,42
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,55-59,179,38
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,60-64,90,58
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,65-69,73,47
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,70-74,2073,56
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,75-79,953,62
2021-03-17,Comirnaty,CZ064,Jihomoravský kraj,80+,266,1123
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,18-24,20,13
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,25-29,19,20
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,30-34,24,29
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,35-39,51,30
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,40-44,73,39
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,45-49,100,40
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,50-54,54,28
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,55-59,170,29
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,60-64,47,19
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,65-69,28,16
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,70-74,424,10
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,75-79,416,4
2021-03-17,Comirnaty,CZ071,Olomoucký kraj,80+,62,149
2021-03-17,Comirnaty,CZ072,Zlínský kraj,18-24,20,10
2021-03-17,Comirnaty,CZ072,Zlínský kraj,25-29,10,11
2021-03-17,Comirnaty,CZ072,Zlínský kraj,30-34,20,6
2021-03-17,Comirnaty,CZ072,Zlínský kraj,35-39,28,9
2021-03-17,Comirnaty,CZ072,Zlínský kraj,40-44,38,9
2021-03-17,Comirnaty,CZ072,Zlínský kraj,45-49,45,9
2021-03-17,Comirnaty,CZ072,Zlínský kraj,50-54,23,11
2021-03-17,Comirnaty,CZ072,Zlínský kraj,55-59,140,11
2021-03-17,Comirnaty,CZ072,Zlínský kraj,60-64,61,12
2021-03-17,Comirnaty,CZ072,Zlínský kraj,65-69,21,5
2021-03-17,Comirnaty,CZ072,Zlínský kraj,70-74,334,20
2021-03-17,Comirnaty,CZ072,Zlínský kraj,75-79,325,18
2021-03-17,Comirnaty,CZ072,Zlínský kraj,80+,102,250
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,18-24,20,2
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,25-29,44,13
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,30-34,42,15
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,35-39,57,16
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,40-44,90,38
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,45-49,101,34
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,50-54,104,37
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,55-59,123,18
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,60-64,78,17
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,65-69,55,10
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,70-74,836,8
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,75-79,703,11
2021-03-17,Comirnaty,CZ080,Moravskoslezský kraj,80+,257,478
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,18-24,6,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,25-29,6,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,30-34,9,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,35-39,9,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,40-44,23,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,45-49,11,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,50-54,16,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,55-59,19,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,60-64,35,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,65-69,19,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,70-74,419,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,75-79,355,0
2021-03-17,COVID-19 Vaccine Moderna,CZ010,Hlavní město Praha,80+,62,0
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,18-24,5,1
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,25-29,12,1
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,30-34,13,1
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,35-39,20,2
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,40-44,40,4
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,45-49,42,1
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,50-54,54,7
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,55-59,53,5
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,60-64,43,1
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,65-69,36,2
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,70-74,324,4
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,75-79,352,1
2021-03-17,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,80+,54,127
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,18-24,17,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,25-29,5,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,30-34,2,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,35-39,5,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,40-44,100,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,45-49,161,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,50-54,187,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,55-59,26,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,60-64,17,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,65-69,3,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,70-74,5,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,75-79,13,0
2021-03-17,COVID-19 Vaccine Moderna,CZ031,Jihočeský kraj,80+,2,3
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,18-24,1,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,25-29,4,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,30-34,8,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,35-39,10,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,40-44,22,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,45-49,18,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,50-54,13,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,55-59,5,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,60-64,4,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,65-69,6,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,70-74,313,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,75-79,142,0
2021-03-17,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,80+,35,0
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,18-24,0,2
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,25-29,0,2
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,30-34,1,1
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,35-39,1,1
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,40-44,1,1
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,45-49,2,1
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,50-54,2,4
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,55-59,2,3
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,60-64,3,4
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,65-69,0,7
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,70-74,93,6
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,75-79,19,10
2021-03-17,COVID-19 Vaccine Moderna,CZ041,Karlovarský kraj,80+,8,67
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,18-24,9,2
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,25-29,10,2
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,30-34,11,5
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,35-39,21,3
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,40-44,39,6
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,45-49,41,11
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,50-54,41,8
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,55-59,73,10
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,60-64,34,4
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,65-69,14,1
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,70-74,154,0
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,75-79,106,0
2021-03-17,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,80+,50,73
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,18-24,1,1
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,25-29,2,0
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,30-34,2,0
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,35-39,4,0
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,40-44,18,2
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,45-49,16,1
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,50-54,7,1
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,55-59,14,1
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,60-64,10,4
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,65-69,5,7
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,70-74,8,14
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,75-79,6,28
2021-03-17,COVID-19 Vaccine Moderna,CZ051,Liberecký kraj,80+,23,66
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,18-24,2,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,25-29,2,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,30-34,2,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,35-39,3,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,40-44,11,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,45-49,5,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,50-54,8,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,55-59,10,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,60-64,19,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,65-69,25,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,70-74,29,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,75-79,17,0
2021-03-17,COVID-19 Vaccine Moderna,CZ052,Královéhradecký kraj,80+,3,1
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,18-24,3,1
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,25-29,8,0
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,30-34,8,0
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,35-39,24,1
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,40-44,29,1
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,45-49,18,1
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,50-54,14,3
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,55-59,5,1
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,60-64,8,2
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,65-69,6,0
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,70-74,143,0
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,75-79,46,1
2021-03-17,COVID-19 Vaccine Moderna,CZ053,Pardubický kraj,80+,10,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,18-24,7,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,25-29,2,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,30-34,8,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,35-39,8,1
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,40-44,21,1
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,45-49,18,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,50-54,10,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,55-59,9,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,60-64,3,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,65-69,4,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,70-74,319,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,75-79,49,0
2021-03-17,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,80+,14,148
2021-03-17,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,18-24,10,6
2021-03-17,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,25-29,23,6
2021-03-17,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,30-34,15,4
2021-03-17,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,35-39,25,9
2021-03-17,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,40-44,31,13
2021-03-17,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,45-49,34,16
